"RegularSeason","Season","Date","HomeTeam","HomeTeamScore","AwayTeam","AwayTeamScore","HomeTeamWin","AwayTeamWin","NeutralTeamWin"
1,"1959","1959","CIN",112,"BOS",129,0,1,0
1,"1959","1959","SYR",139,"DET",108,1,0,0
1,"1959","1959","STL",120,"MNL",106,1,0,0
1,"1959","1959","NYK",111,"PHW",90,1,0,0
1,"1959","1959","NYK",134,"BOS",122,1,0,0
1,"1959","1959","SYR",109,"CIN",113,0,1,0
1,"1959","1959","PHW",134,"NYK",123,1,0,0
1,"1959","1959","DET",100,"STL",104,0,1,0
1,"1959","1959","MNL",116,"CIN",96,0,0,1
1,"1959","1959","SYR",130,"STL",111,1,0,0
1,"1959","1959","BOS",125,"PHW",109,0,0,1
1,"1959","1959","CIN",106,"DET",101,0,0,1
1,"1959","1959","BOS",173,"MNL",139,1,0,0
1,"1959","1959","STL",128,"SYR",113,1,0,0
1,"1959","1959","CIN",124,"STL",122,1,0,0
1,"1959","1959","NYK",112,"MNL",107,1,0,0
1,"1959","1959","SYR",140,"NYK",115,1,0,0
1,"1959","1959","STL",104,"BOS",102,1,0,0
1,"1959","1959","DET",117,"CIN",101,1,0,0
1,"1959","1959","MNL",100,"PHW",98,0,0,1
1,"1959","1959","NYK",120,"SYR",127,0,1,0
1,"1959","1959","BOS",119,"MNL",112,0,0,1
1,"1959","1959","PHW",116,"DET",107,0,0,1
1,"1959","1959","STL",113,"CIN",102,1,0,0
1,"1959","1959","CIN",128,"MNL",122,1,0,0
1,"1959","1959","NYK",118,"PHW",115,0,0,1
1,"1959","1959","BOS",120,"SYR",114,1,0,0
1,"1959","1959","DET",127,"STL",97,1,0,0
1,"1959","1959","SYR",142,"BOS",118,1,0,0
1,"1959","1959","MNL",135,"NYK",115,0,0,1
1,"1959","1959","PHW",106,"STL",101,1,0,0
1,"1959","1959","PHW",118,"SYR",114,1,0,0
1,"1959","1959","DET",98,"MNL",99,0,1,0
1,"1959","1959","STL",137,"DET",128,1,0,0
1,"1959","1959","PHW",93,"CIN",86,1,0,0
1,"1959","1959","BOS",141,"CIN",131,1,0,0
1,"1959","1959","NYK",127,"DET",120,1,0,0
1,"1959","1959","MNL",120,"STL",104,1,0,0
1,"1959","1959","SYR",133,"PHW",103,1,0,0
1,"1959","1959","BOS",116,"NYK",138,0,1,0
1,"1959","1959","CIN",96,"PHW",102,0,1,0
1,"1959","1959","SYR",130,"STL",132,0,1,0
1,"1959","1959","MNL",118,"DET",123,0,1,0
0,"1959","1959","NYK",123,"SYR",129,0,1,0
0,"1959","1959","MNL",92,"DET",89,1,0,0
0,"1959","1959","SYR",131,"NYK",115,1,0,0
0,"1959","1959","DET",117,"MNL",103,1,0,0
0,"1959","1959","BOS",131,"SYR",109,1,0,0
0,"1959","1959","MNL",129,"DET",102,1,0,0
0,"1959","1959","SYR",120,"BOS",118,1,0,0
0,"1959","1959","STL",124,"MNL",90,1,0,0
0,"1959","1959","BOS",133,"SYR",111,1,0,0
0,"1959","1959","MNL",106,"STL",98,1,0,0
0,"1959","1959","STL",127,"MNL",97,1,0,0
0,"1959","1959","SYR",119,"BOS",107,1,0,0
0,"1959","1959","MNL",108,"STL",98,1,0,0
0,"1959","1959","BOS",129,"SYR",108,1,0,0
0,"1959","1959","STL",97,"MNL",98,0,1,0
0,"1959","1959","SYR",133,"BOS",121,1,0,0
0,"1959","1959","MNL",106,"STL",104,1,0,0
0,"1959","1959","BOS",130,"SYR",125,1,0,0
0,"1959","1959","BOS",118,"MNL",115,1,0,0
0,"1959","1959","BOS",128,"MNL",108,1,0,0
0,"1959","1959","MNL",110,"BOS",123,0,1,0
0,"1959","1959","MNL",113,"BOS",118,0,1,0
1,"1960","1959","BOS",129,"CIN",125,1,0,0
1,"1960","1959","MNL",105,"DET",106,0,1,0
1,"1960","1959","NYK",109,"PHW",118,0,1,0
1,"1960","1959","SYR",109,"BOS",121,0,1,0
1,"1960","1959","CIN",108,"DET",103,1,0,0
1,"1960","1959","STL",87,"MNL",94,0,1,0
1,"1960","1959","CIN",103,"MNL",102,1,0,0
1,"1960","1959","DET",117,"SYR",102,1,0,0
1,"1960","1959","CIN",127,"SYR",136,0,1,0
1,"1960","1959","PHW",120,"DET",112,1,0,0
1,"1960","1959","NYK",109,"BOS",123,0,1,0
1,"1960","1959","SYR",117,"MNL",108,1,0,0
1,"1960","1959","STL",109,"CIN",102,1,0,0
1,"1960","1959","CIN",109,"BOS",124,0,1,0
1,"1960","1959","MNL",101,"STL",138,0,1,0
1,"1960","1959","STL",98,"BOS",103,0,1,0
1,"1960","1959","NYK",99,"MNL",93,0,0,1
1,"1960","1959","PHW",124,"SYR",113,1,0,0
1,"1960","1959","DET",101,"NYK",107,0,1,0
1,"1960","1959","MNL",113,"DET",118,0,1,0
1,"1960","1959","STL",117,"NYK",113,1,0,0
1,"1960","1959","DET",111,"MNL",113,0,1,0
1,"1960","1959","BOS",115,"PHW",106,1,0,0
1,"1960","1959","SYR",101,"CIN",103,0,1,0
1,"1960","1959","MNL",136,"BOS",115,1,0,0
1,"1960","1959","SYR",118,"DET",107,1,0,0
1,"1960","1959","PHW",134,"CIN",106,1,0,0
1,"1960","1959","PHW",126,"NYK",125,1,0,0
1,"1960","1959","BOS",128,"DET",109,0,0,1
1,"1960","1959","STL",134,"MNL",105,1,0,0
1,"1960","1959","BOS",151,"CIN",118,1,0,0
1,"1960","1959","DET",105,"PHW",119,0,1,0
1,"1960","1959","CIN",116,"PHW",124,0,1,0
1,"1960","1959","NYK",104,"SYR",113,0,1,0
1,"1960","1959","DET",107,"MNL",93,0,0,1
1,"1960","1959","BOS",113,"STL",111,1,0,0
1,"1960","1959","SYR",116,"NYK",108,1,0,0
1,"1960","1959","DET",111,"CIN",103,1,0,0
1,"1960","1959","PHW",104,"MNL",98,1,0,0
1,"1960","1959","CIN",128,"BOS",134,0,1,0
1,"1960","1959","MNL",106,"PHW",100,1,0,0
1,"1960","1959","NYK",94,"DET",103,0,1,0
1,"1960","1959","DET",129,"BOS",132,0,1,0
1,"1960","1959","SYR",121,"CIN",116,1,0,0
1,"1960","1959","NYK",105,"STL",97,1,0,0
1,"1960","1959","MNL",105,"NYK",106,0,1,0
1,"1960","1959","SYR",138,"BOS",103,1,0,0
1,"1960","1959","DET",110,"CIN",93,0,0,1
1,"1960","1959","CIN",109,"NYK",130,0,1,0
1,"1960","1959","PHW",117,"STL",118,0,1,0
1,"1960","1959","BOS",114,"SYR",101,1,0,0
1,"1960","1959","MNL",105,"DET",85,1,0,0
1,"1960","1959","NYK",127,"BOS",128,0,1,0
1,"1960","1959","STL",107,"DET",109,0,1,0
1,"1960","1959","SYR",116,"PHW",107,1,0,0
1,"1960","1959","CIN",93,"MNL",99,0,1,0
1,"1960","1959","DET",115,"NYK",104,1,0,0
1,"1960","1959","PHW",114,"SYR",103,0,0,1
1,"1960","1959","CIN",106,"STL",100,1,0,0
1,"1960","1959","NYK",107,"SYR",120,0,1,0
1,"1960","1959","DET",104,"CIN",91,0,0,1
1,"1960","1959","BOS",113,"PHW",123,0,1,0
1,"1960","1959","DET",97,"STL",104,0,1,0
1,"1960","1959","MNL",93,"SYR",100,0,1,0
1,"1960","1959","PHW",143,"BOS",130,1,0,0
1,"1960","1959","STL",112,"SYR",95,1,0,0
1,"1960","1959","CIN",114,"MNL",95,1,0,0
1,"1960","1959","BOS",136,"DET",110,1,0,0
1,"1960","1959","NYK",108,"PHW",109,0,1,0
1,"1960","1959","CIN",105,"SYR",111,0,1,0
1,"1960","1959","STL",102,"MNL",91,1,0,0
1,"1960","1959","PHW",126,"NYK",127,0,1,0
1,"1960","1959","MNL",93,"BOS",109,0,1,0
1,"1960","1959","SYR",101,"STL",106,0,1,0
1,"1960","1959","NYK",100,"MNL",103,0,1,0
1,"1960","1959","SYR",130,"STL",121,1,0,0
1,"1960","1959","NYK",118,"CIN",135,0,1,0
1,"1960","1959","BOS",114,"CIN",111,0,0,1
1,"1960","1959","PHW",123,"MNL",109,1,0,0
1,"1960","1959","PHW",124,"STL",112,0,0,1
1,"1960","1959","BOS",122,"NYK",107,1,0,0
1,"1960","1959","DET",120,"MNL",101,1,0,0
1,"1960","1959","STL",113,"PHW",112,1,0,0
1,"1960","1959","NYK",124,"DET",108,1,0,0
1,"1960","1959","SYR",108,"MNL",95,1,0,0
1,"1960","1959","PHW",118,"DET",116,1,0,0
1,"1960","1959","CIN",104,"STL",118,0,1,0
1,"1960","1959","MNL",104,"BOS",121,0,1,0
1,"1960","1959","NYK",105,"BOS",121,0,1,0
1,"1960","1959","CIN",105,"STL",101,0,0,1
1,"1960","1959","SYR",93,"MNL",89,0,0,1
1,"1960","1959","CIN",129,"DET",119,0,0,1
1,"1960","1959","BOS",137,"PHW",116,1,0,0
1,"1960","1959","MNL",96,"SYR",86,0,0,1
1,"1960","1959","PHW",131,"CIN",112,1,0,0
1,"1960","1959","STL",129,"DET",111,0,0,1
1,"1960","1959","NYK",152,"SYR",121,1,0,0
1,"1960","1959","BOS",122,"STL",99,1,0,0
1,"1960","1959","PHW",117,"BOS",126,0,1,0
1,"1960","1959","MNL",97,"CIN",107,0,1,0
1,"1960","1959","DET",147,"NYK",129,1,0,0
1,"1960","1959","SYR",150,"PHW",121,1,0,0
1,"1960","1959","STL",118,"CIN",98,1,0,0
1,"1960","1959","NYK",110,"STL",119,0,1,0
1,"1960","1959","PHW",131,"CIN",107,0,0,1
1,"1960","1959","SYR",116,"NYK",113,1,0,0
1,"1960","1959","DET",106,"STL",107,0,1,0
1,"1960","1959","CIN",105,"PHW",114,0,1,0
1,"1960","1959","BOS",137,"NYK",126,0,0,1
1,"1960","1959","BOS",119,"NYK",116,1,0,0
1,"1960","1959","CIN",113,"MNL",131,0,1,0
1,"1960","1959","DET",120,"SYR",112,1,0,0
1,"1960","1959","STL",102,"PHW",89,1,0,0
1,"1960","1959","SYR",127,"BOS",132,0,1,0
1,"1960","1959","NYK",132,"CIN",118,1,0,0
1,"1960","1959","STL",102,"DET",86,1,0,0
1,"1960","1959","NYK",127,"CIN",119,0,0,1
1,"1960","1959","DET",104,"BOS",136,0,1,0
1,"1960","1959","PHW",129,"SYR",121,1,0,0
1,"1960","1959","NYK",119,"BOS",123,0,1,0
1,"1960","1959","CIN",121,"DET",103,1,0,0
1,"1960","1959","STL",112,"MNL",96,1,0,0
1,"1960","1959","PHW",116,"NYK",122,0,1,0
1,"1960","1959","DET",105,"MNL",108,0,1,0
1,"1960","1959","SYR",117,"STL",104,1,0,0
1,"1960","1959","CIN",111,"BOS",122,0,1,0
1,"1960","1959","MNL",119,"DET",109,1,0,0
1,"1960","1959","STL",120,"SYR",106,1,0,0
1,"1960","1959","BOS",107,"MNL",104,1,0,0
1,"1960","1959","PHW",109,"CIN",104,0,0,1
1,"1960","1959","CIN",127,"SYR",131,0,1,0
1,"1960","1959","NYK",124,"DET",109,0,0,1
1,"1960","1959","PHW",122,"MNL",107,1,0,0
1,"1960","1959","STL",82,"BOS",96,0,1,0
1,"1960","1959","NYK",127,"MNL",102,1,0,0
1,"1960","1960","CIN",128,"BOS",115,0,0,1
1,"1960","1960","DET",119,"STL",107,1,0,0
1,"1960","1960","MNL",98,"SYR",109,0,1,0
1,"1960","1960","CIN",118,"NYK",126,0,1,0
1,"1960","1960","PHW",118,"BOS",117,1,0,0
1,"1960","1960","STL",114,"DET",113,1,0,0
1,"1960","1960","SYR",114,"BOS",113,1,0,0
1,"1960","1960","DET",114,"CIN",112,1,0,0
1,"1960","1960","STL",110,"NYK",108,1,0,0
1,"1960","1960","BOS",127,"SYR",120,1,0,0
1,"1960","1960","SYR",145,"BOS",143,0,0,1
1,"1960","1960","PHW",126,"MNL",111,0,0,1
1,"1960","1960","NYK",121,"DET",110,1,0,0
1,"1960","1960","CIN",129,"NYK",113,0,0,1
1,"1960","1960","PHW",121,"STL",101,1,0,0
1,"1960","1960","SYR",132,"CIN",114,1,0,0
1,"1960","1960","PHW",120,"DET",105,0,0,1
1,"1960","1960","SYR",118,"DET",107,1,0,0
1,"1960","1960","CIN",112,"STL",102,1,0,0
1,"1960","1960","PHW",119,"SYR",112,1,0,0
1,"1960","1960","DET",103,"BOS",126,0,1,0
1,"1960","1960","MNL",121,"CIN",91,1,0,0
1,"1960","1960","STL",121,"BOS",111,1,0,0
1,"1960","1960","CIN",106,"MNL",112,0,1,0
1,"1960","1960","SYR",108,"DET",103,1,0,0
1,"1960","1960","NYK",103,"PHW",116,0,1,0
1,"1960","1960","CIN",123,"NYK",141,0,1,0
1,"1960","1960","SYR",127,"BOS",120,0,0,1
1,"1960","1960","PHW",126,"STL",108,1,0,0
1,"1960","1960","PHW",132,"SYR",131,0,0,1
1,"1960","1960","DET",114,"NYK",113,0,0,1
1,"1960","1960","BOS",134,"STL",112,1,0,0
1,"1960","1960","MNL",126,"NYK",131,0,1,0
1,"1960","1960","SYR",119,"STL",112,1,0,0
1,"1960","1960","STL",141,"SYR",140,1,0,0
1,"1960","1960","CIN",122,"MNL",118,1,0,0
1,"1960","1960","PHW",112,"BOS",124,0,1,0
1,"1960","1960","NYK",132,"CIN",106,1,0,0
1,"1960","1960","MNL",98,"DET",105,0,1,0
1,"1960","1960","BOS",129,"PHW",123,1,0,0
1,"1960","1960","STL",135,"MNL",119,1,0,0
1,"1960","1960","SYR",129,"NYK",117,1,0,0
1,"1960","1960","DET",115,"CIN",110,1,0,0
1,"1960","1960","PHW",114,"NYK",93,0,0,1
1,"1960","1960","BOS",144,"NYK",126,1,0,0
1,"1960","1960","SYR",123,"PHW",129,0,1,0
1,"1960","1960","CIN",108,"STL",119,0,1,0
1,"1960","1960","BOS",130,"SYR",121,1,0,0
1,"1960","1960","DET",130,"PHW",110,1,0,0
1,"1960","1960","MNL",104,"NYK",115,0,1,0
1,"1960","1960","STL",108,"CIN",100,1,0,0
1,"1960","1960","STL",155,"NYK",129,1,0,0
1,"1960","1960","SYR",110,"BOS",131,0,1,0
1,"1960","1960","CIN",95,"PHW",104,0,1,0
1,"1960","1960","PHW",127,"DET",117,1,0,0
1,"1960","1960","NYK",123,"STL",119,1,0,0
1,"1960","1960","SYR",114,"DET",121,0,1,0
1,"1960","1960","PHW",129,"NYK",117,0,0,1
1,"1960","1960","BOS",127,"STL",114,1,0,0
1,"1960","1960","MNL",116,"CIN",112,0,0,1
1,"1960","1960","DET",108,"SYR",144,0,1,0
1,"1960","1960","STL",130,"DET",125,1,0,0
1,"1960","1960","PHW",124,"BOS",116,1,0,0
1,"1960","1960","NYK",128,"CIN",113,0,0,1
1,"1960","1960","MNL",112,"SYR",119,0,1,0
1,"1960","1960","NYK",115,"PHW",108,1,0,0
1,"1960","1960","DET",117,"STL",107,1,0,0
1,"1960","1960","BOS",129,"CIN",107,0,0,1
1,"1960","1960","BOS",146,"DET",128,1,0,0
1,"1960","1960","STL",117,"SYR",110,1,0,0
1,"1960","1960","PHW",114,"MNL",104,0,0,1
1,"1960","1960","PHW",103,"MNL",96,0,0,1
1,"1960","1960","STL",114,"BOS",113,0,0,1
1,"1960","1960","PHW",109,"CIN",107,1,0,0
1,"1960","1960","NYK",102,"SYR",119,0,1,0
1,"1960","1960","STL",125,"NYK",115,0,0,1
1,"1960","1960","BOS",128,"MNL",108,1,0,0
1,"1960","1960","DET",117,"CIN",105,1,0,0
1,"1960","1960","SYR",137,"PHW",110,1,0,0
1,"1960","1960","CIN",102,"DET",121,0,1,0
1,"1960","1960","BOS",124,"SYR",100,1,0,0
1,"1960","1960","MNL",96,"STL",114,0,1,0
1,"1960","1960","PHW",129,"SYR",126,1,0,0
1,"1960","1960","NYK",117,"BOS",143,0,1,0
1,"1960","1960","DET",116,"MNL",101,1,0,0
1,"1960","1960","BOS",135,"NYK",142,0,1,0
1,"1960","1960","SYR",135,"CIN",112,1,0,0
1,"1960","1960","STL",130,"PHW",108,1,0,0
1,"1960","1960","MNL",104,"DET",102,1,0,0
1,"1960","1960","DET",122,"PHW",113,1,0,0
1,"1960","1960","SYR",117,"CIN",111,0,0,1
1,"1960","1960","STL",114,"NYK",104,1,0,0
1,"1960","1960","BOS",129,"MNL",90,0,0,1
1,"1960","1960","BOS",153,"DET",121,0,0,1
1,"1960","1960","NYK",125,"PHW",117,1,0,0
1,"1960","1960","CIN",110,"STL",120,0,1,0
1,"1960","1960","SYR",110,"MNL",109,1,0,0
1,"1960","1960","PHW",139,"STL",120,1,0,0
1,"1960","1960","SYR",116,"NYK",109,1,0,0
1,"1960","1960","MNL",108,"CIN",111,0,1,0
1,"1960","1960","CIN",133,"DET",101,1,0,0
1,"1960","1960","BOS",122,"PHW",120,1,0,0
1,"1960","1960","DET",117,"MNL",123,0,1,0
1,"1960","1960","NYK",122,"STL",104,1,0,0
1,"1960","1960","MNL",119,"SYR",121,0,1,0
1,"1960","1960","PHW",115,"BOS",125,0,1,0
1,"1960","1960","STL",107,"CIN",105,1,0,0
1,"1960","1960","BOS",130,"MNL",122,0,0,1
1,"1960","1960","NYK",125,"SYR",116,1,0,0
1,"1960","1960","CIN",112,"PHW",117,0,1,0
1,"1960","1960","DET",104,"STL",111,0,1,0
1,"1960","1960","STL",131,"MNL",127,0,0,1
1,"1960","1960","PHW",123,"SYR",116,1,0,0
1,"1960","1960","SYR",136,"PHW",122,1,0,0
1,"1960","1960","NYK",104,"BOS",109,0,1,0
1,"1960","1960","DET",116,"BOS",136,0,1,0
1,"1960","1960","MNL",111,"STL",101,1,0,0
1,"1960","1960","SYR",126,"NYK",121,0,0,1
1,"1960","1960","CIN",110,"DET",107,1,0,0
1,"1960","1960","PHW",122,"MNL",106,1,0,0
1,"1960","1960","STL",121,"BOS",105,1,0,0
1,"1960","1960","NYK",122,"PHW",129,0,1,0
1,"1960","1960","SYR",122,"DET",120,1,0,0
1,"1960","1960","CIN",108,"BOS",115,0,1,0
1,"1960","1960","MNL",112,"STL",98,0,0,1
1,"1960","1960","STL",113,"MNL",103,0,0,1
1,"1960","1960","CIN",135,"SYR",133,1,0,0
1,"1960","1960","NYK",112,"MNL",117,0,1,0
1,"1960","1960","PHW",126,"BOS",108,0,0,1
1,"1960","1960","CIN",124,"STL",122,0,0,1
1,"1960","1960","DET",128,"SYR",110,1,0,0
1,"1960","1960","BOS",131,"MNL",110,0,0,1
1,"1960","1960","PHW",131,"NYK",121,1,0,0
1,"1960","1960","BOS",121,"DET",107,0,0,1
1,"1960","1960","SYR",110,"STL",105,1,0,0
1,"1960","1960","MNL",105,"CIN",95,0,0,1
1,"1960","1960","BOS",128,"MNL",111,1,0,0
1,"1960","1960","STL",114,"DET",116,0,1,0
1,"1960","1960","SYR",114,"NYK",111,1,0,0
1,"1960","1960","MNL",109,"PHW",91,1,0,0
1,"1960","1960","NYK",125,"BOS",129,0,1,0
1,"1960","1960","DET",111,"PHW",113,0,1,0
1,"1960","1960","STL",122,"CIN",105,1,0,0
1,"1960","1960","NYK",121,"SYR",124,0,1,0
1,"1960","1960","DET",108,"CIN",106,0,0,1
1,"1960","1960","STL",109,"MNL",101,1,0,0
1,"1960","1960","BOS",133,"PHW",119,1,0,0
1,"1960","1960","MNL",123,"NYK",113,0,0,1
1,"1960","1960","DET",116,"STL",100,1,0,0
1,"1960","1960","MNL",117,"CIN",114,0,0,1
1,"1960","1960","SYR",149,"BOS",108,1,0,0
1,"1960","1960","PHW",110,"DET",101,1,0,0
1,"1960","1960","PHW",136,"NYK",134,1,0,0
1,"1960","1960","SYR",132,"NYK",115,1,0,0
1,"1960","1960","MNL",106,"STL",107,0,1,0
1,"1960","1960","BOS",126,"SYR",117,1,0,0
1,"1960","1960","NYK",120,"DET",112,1,0,0
1,"1960","1960","STL",128,"PHW",109,1,0,0
1,"1960","1960","MNL",114,"CIN",105,1,0,0
1,"1960","1960","STL",122,"DET",101,1,0,0
1,"1960","1960","BOS",148,"NYK",128,1,0,0
1,"1960","1960","SYR",137,"PHW",126,1,0,0
1,"1960","1960","DET",117,"MNL",116,1,0,0
1,"1960","1960","CIN",116,"STL",123,0,1,0
1,"1960","1960","MNL",133,"NYK",108,1,0,0
0,"1960","1960","PHW",115,"SYR",92,1,0,0
0,"1960","1960","DET",112,"MNL",113,0,1,0
0,"1960","1960","SYR",125,"PHW",119,1,0,0
0,"1960","1960","MNL",114,"DET",99,1,0,0
0,"1960","1960","PHW",132,"SYR",112,1,0,0
0,"1960","1960","BOS",111,"PHW",105,1,0,0
0,"1960","1960","STL",112,"MNL",99,1,0,0
0,"1960","1960","STL",113,"MNL",120,0,1,0
0,"1960","1960","PHW",115,"BOS",110,1,0,0
0,"1960","1960","BOS",120,"PHW",90,1,0,0
0,"1960","1960","MNL",89,"STL",93,0,1,0
0,"1960","1960","PHW",104,"BOS",112,0,1,0
0,"1960","1960","MNL",103,"STL",101,1,0,0
0,"1960","1960","BOS",107,"PHW",128,0,1,0
0,"1960","1960","STL",110,"MNL",117,0,1,0
0,"1960","1960","PHW",117,"BOS",119,0,1,0
0,"1960","1960","MNL",96,"STL",117,0,1,0
0,"1960","1960","STL",97,"MNL",86,1,0,0
0,"1960","1960","BOS",140,"STL",122,1,0,0
0,"1960","1960","BOS",103,"STL",113,0,1,0
0,"1960","1960","STL",86,"BOS",102,0,1,0
0,"1960","1960","STL",106,"BOS",96,1,0,0
0,"1960","1960","BOS",127,"STL",102,1,0,0
0,"1960","1960","STL",105,"BOS",102,1,0,0
0,"1960","1960","BOS",122,"STL",103,1,0,0
1,"1961","1960","CIN",140,"LAK",123,1,0,0
1,"1961","1960","NYK",105,"CIN",113,0,1,0
1,"1961","1960","SYR",123,"PHW",133,0,1,0
1,"1961","1960","CIN",119,"NYK",117,1,0,0
1,"1961","1960","BOS",118,"DET",116,1,0,0
1,"1961","1960","STL",112,"LAK",96,1,0,0
1,"1961","1960","CIN",114,"STL",103,1,0,0
1,"1961","1960","LAK",101,"NYK",111,0,1,0
1,"1961","1960","LAK",120,"NYK",118,1,0,0
1,"1961","1960","STL",123,"SYR",100,1,0,0
1,"1961","1960","DET",131,"CIN",117,1,0,0
1,"1961","1960","CIN",143,"SYR",140,1,0,0
1,"1961","1960","PHW",122,"LAK",120,1,0,0
1,"1961","1960","NYK",101,"BOS",110,0,1,0
1,"1961","1960","SYR",125,"LAK",118,1,0,0
1,"1961","1960","DET",115,"NYK",110,1,0,0
1,"1961","1960","BOS",103,"PHW",131,0,1,0
1,"1961","1960","STL",113,"CIN",97,1,0,0
1,"1961","1960","CIN",113,"PHW",131,0,1,0
1,"1961","1960","DET",117,"STL",132,0,1,0
1,"1961","1960","LAK",106,"NYK",96,0,0,1
1,"1961","1960","PHW",136,"DET",121,1,0,0
1,"1961","1960","PHW",130,"DET",123,0,0,1
1,"1961","1960","LAK",112,"SYR",110,1,0,0
1,"1961","1960","BOS",104,"CIN",113,0,1,0
1,"1961","1960","STL",119,"NYK",104,1,0,0
1,"1961","1960","LAK",119,"SYR",113,1,0,0
1,"1961","1960","CIN",120,"BOS",136,0,1,0
1,"1961","1960","STL",126,"DET",120,1,0,0
1,"1961","1960","PHW",125,"LAK",118,0,0,1
1,"1961","1960","NYK",112,"PHW",116,0,1,0
1,"1961","1960","PHW",117,"STL",112,1,0,0
1,"1961","1960","BOS",128,"CIN",110,0,0,1
1,"1961","1960","NYK",112,"SYR",108,1,0,0
1,"1961","1960","BOS",131,"LAK",124,0,0,1
1,"1961","1960","SYR",128,"NYK",117,1,0,0
1,"1961","1960","DET",116,"CIN",112,1,0,0
1,"1961","1960","STL",107,"PHW",105,1,0,0
1,"1961","1960","CIN",113,"DET",125,0,1,0
1,"1961","1960","NYK",108,"LAK",123,0,1,0
1,"1961","1960","CIN",124,"PHW",115,1,0,0
1,"1961","1960","DET",115,"BOS",114,0,0,1
1,"1961","1960","DET",119,"PHW",118,1,0,0
1,"1961","1960","BOS",124,"STL",106,1,0,0
1,"1961","1960","SYR",124,"CIN",87,1,0,0
1,"1961","1960","PHW",105,"SYR",106,0,1,0
1,"1961","1960","STL",112,"DET",105,0,0,1
1,"1961","1960","CIN",129,"STL",128,1,0,0
1,"1961","1960","NYK",99,"PHW",101,0,1,0
1,"1961","1960","LAK",130,"DET",122,1,0,0
1,"1961","1960","STL",121,"CIN",120,1,0,0
1,"1961","1960","PHW",121,"NYK",111,1,0,0
1,"1961","1960","SYR",94,"BOS",114,0,1,0
1,"1961","1960","LAK",135,"DET",131,1,0,0
1,"1961","1960","CIN",103,"BOS",120,0,1,0
1,"1961","1960","NYK",119,"STL",120,0,1,0
1,"1961","1960","LAK",133,"CIN",118,0,0,1
1,"1961","1960","CIN",122,"LAK",118,1,0,0
1,"1961","1960","DET",122,"SYR",115,1,0,0
1,"1961","1960","BOS",122,"NYK",105,1,0,0
1,"1961","1960","PHW",129,"BOS",132,0,1,0
1,"1961","1960","LAK",108,"CIN",100,0,0,1
1,"1961","1960","STL",132,"SYR",97,1,0,0
1,"1961","1960","DET",128,"LAK",141,0,1,0
1,"1961","1960","NYK",110,"BOS",111,0,1,0
1,"1961","1960","NYK",127,"DET",119,0,0,1
1,"1961","1960","STL",126,"LAK",113,1,0,0
1,"1961","1960","BOS",129,"SYR",110,1,0,0
1,"1961","1960","PHW",138,"CIN",108,1,0,0
1,"1961","1960","CIN",118,"NYK",122,0,1,0
1,"1961","1960","LAK",106,"PHW",113,0,1,0
1,"1961","1960","LAK",137,"PHW",112,1,0,0
1,"1961","1960","PHW",122,"LAK",121,0,0,1
1,"1961","1960","STL",109,"BOS",119,0,1,0
1,"1961","1960","NYK",118,"DET",107,1,0,0
1,"1961","1960","SYR",129,"CIN",105,0,0,1
1,"1961","1960","SYR",135,"STL",126,0,0,1
1,"1961","1960","DET",110,"BOS",125,0,1,0
1,"1961","1960","CIN",126,"SYR",137,0,1,0
1,"1961","1960","PHW",117,"LAK",114,1,0,0
1,"1961","1960","NYK",116,"BOS",111,0,0,1
1,"1961","1960","NYK",133,"STL",139,0,1,0
1,"1961","1960","BOS",117,"LAK",120,0,1,0
1,"1961","1960","PHW",127,"STL",131,0,1,0
1,"1961","1960","SYR",130,"NYK",113,1,0,0
1,"1961","1960","DET",116,"CIN",115,0,0,1
1,"1961","1960","LAK",103,"BOS",113,0,1,0
1,"1961","1960","LAK",101,"BOS",123,0,1,0
1,"1961","1960","NYK",112,"CIN",117,0,1,0
1,"1961","1960","STL",146,"DET",110,1,0,0
1,"1961","1960","SYR",107,"PHW",113,0,1,0
1,"1961","1960","BOS",134,"SYR",142,0,1,0
1,"1961","1960","CIN",114,"LAK",112,1,0,0
1,"1961","1960","DET",113,"STL",83,1,0,0
1,"1961","1960","CIN",118,"BOS",115,0,0,1
1,"1961","1960","PHW",114,"NYK",111,1,0,0
1,"1961","1960","BOS",146,"CIN",123,1,0,0
1,"1961","1960","STL",131,"SYR",118,0,0,1
1,"1961","1960","STL",111,"LAK",108,1,0,0
1,"1961","1960","DET",107,"SYR",117,0,1,0
1,"1961","1960","PHW",102,"BOS",97,1,0,0
1,"1961","1960","SYR",132,"PHW",121,1,0,0
1,"1961","1960","LAK",103,"STL",114,0,1,0
1,"1961","1960","NYK",117,"BOS",115,1,0,0
1,"1961","1960","PHW",110,"DET",108,0,0,1
1,"1961","1960","SYR",107,"CIN",105,1,0,0
1,"1961","1960","DET",134,"PHW",126,1,0,0
1,"1961","1960","CIN",121,"NYK",114,1,0,0
1,"1961","1960","LAK",124,"STL",113,1,0,0
1,"1961","1960","BOS",115,"SYR",105,0,0,1
1,"1961","1960","CIN",130,"LAK",116,1,0,0
1,"1961","1960","STL",112,"PHW",107,0,0,1
1,"1961","1960","DET",104,"NYK",108,0,1,0
1,"1961","1960","BOS",140,"LAK",112,1,0,0
1,"1961","1960","STL",116,"NYK",103,1,0,0
1,"1961","1960","CIN",112,"PHW",128,0,1,0
