WinPct,HomeWinPct,BlowoutWinPct,AvgPointDiff,SdPointDiff,PPG,Last5WinPct,AvgOppWinPct,madePlayoffs
0.48484848484848486,0.6,0.125,-2.1818181818181817,13.78734597705117,102.06060606060606,0.4,0.480257116620753,yes
0.7272727272727273,0.8235294117647058,0.4166666666666667,6.393939393939394,14.284912044573888,103.48484848484848,0.6,0.472910927456382,yes
0.5454545454545454,0.6666666666666666,0.2222222222222222,1.6666666666666667,9.309493362512628,101.78787878787878,0.6,0.49127640036730946,no
0.696969696969697,0.75,0.21739130434782608,4.333333333333333,12.006942436218583,108.72727272727273,0.6,0.49403122130394855,yes
0.5454545454545454,0.7058823529411765,0.2777777777777778,1.696969696969697,14.112239476082562,105.75757575757575,0.6,0.5188246097337006,yes
0.24242424242424243,0.3333333333333333,0.125,-5.878787878787879,11.047504174466217,92.66666666666667,0.2,0.5142332415059687,no
0.5454545454545454,0.5333333333333333,0.3333333333333333,1.4848484848484849,12.920722725822102,102.12121212121212,0.8,0.480257116620753,yes
0.45454545454545453,0.5882352941176471,0.2,-0.42424242424242425,10.21955938088301,106.3030303030303,0.6,0.4967860422405877,yes
0.7575757575757576,0.9333333333333333,0.28,8.848484848484848,13.421347762336529,108.27272727272727,0.6,0.4756657483930211,yes
0.48484848484848486,0.7142857142857143,0.0625,-1.9090909090909092,10.935503064456032,102.9090909090909,0.4,0.4903581267217631,no
0.30303030303030304,0.5333333333333333,0.2,-5.666666666666667,11.469161550290703,100.9090909090909,0,0.5142332415059687,no
0.6060606060606061,0.8888888888888888,0.2,1.9090909090909092,12.011358260943151,108.84848484848484,0.4,0.4628099173553719,no
0.45454545454545453,0.5625,0.3333333333333333,-1.9393939393939394,14.212537145816441,97.96969696969697,0.6,0.4986225895316804,yes
0.42424242424242425,0.5625,0.2857142857142857,-0.9393939393939394,12.033649160633367,102.0909090909091,0.6,0.5215794306703397,no
0.3939393939393939,0.6111111111111112,0.07692307692307693,-2.909090909090909,10.759773569770289,102.93939393939394,0.8,0.5325987144168962,no
0.6666666666666666,0.8235294117647058,0.22727272727272727,2.1515151515151514,13.391044610394506,105.93939393939394,0.6,0.4793388429752066,yes
0.48484848484848486,0.5882352941176471,0.375,1.3636363636363635,11.965623108038978,103.93939393939394,0.2,0.49127640036730946,yes
0.36363636363636365,0.5,0.4166666666666667,-2.121212121212121,12.038369843332132,100.21212121212122,0.4,0.5160697887970616,no
0.48484848484848486,0.6470588235294118,0.0625,-2.5454545454545454,11.402003412478958,101.93939393939394,0.4,0.48393021120293844,yes
0.5454545454545454,0.7058823529411765,0.2777777777777778,0.030303030303030304,13.730633744671184,100.12121212121212,0.6,0.5050505050505051,yes
0.36363636363636365,0.4117647058823529,0.08333333333333333,-6.7272727272727275,12.862913567871995,103.03030303030303,0.2,0.5032139577594124,no
0.5151515151515151,0.7142857142857143,0.058823529411764705,-1.0303030303030303,10.774637025454872,107.6969696969697,0.2,0.48852157943067037,yes
